DAYS,TIMES,LAT,LNG,TIME_DIFF,SPEED,CELLLAT,CELLLNG
20211026,83218,30.237963,120.431543,5,4.988326848,30.240285,120.432258
20211026,83223,30.23821,120.43142,5,5.979812309,30.240285,120.432258
20211026,83228,30.238389,120.431298,5,4.61963683,30.240285,120.432258
20211026,83233,30.23859,120.431163,5,5.16807718,30.240285,120.432258
20211026,83238,30.238816,120.431028,5,5.655821235,30.240285,120.432258
20211026,83243,30.239096,120.430871,5,6.919061846,30.240285,120.432258
20211026,83248,30.239388,120.430671,5,7.545515731,30.240285,120.432258
20211026,83253,30.239498,120.430278,5,7.937072826,30.240285,120.432258
20211026,83258,30.239321,120.42984,5,9.290364585,30.240285,120.432258
20211026,83303,30.239121,120.42938,5,9.89404983,30.240285,120.432258
20211026,83313,30.23864,120.428339,5,12.23051884,30.237405,120.428771
20211026,83318,30.2384,120.427731,5,12.84313644,30.237405,120.428771
20211026,83323,30.238103,120.427178,5,12.51053517,30.237405,120.428771
20211026,83328,30.237856,120.426601,5,12.3722736,30.237405,120.428771
20211026,83333,30.237618,120.426101,5,10.9682184,30.237405,120.428771
20211026,83354,30.23708,120.424431,21,8.153423109,30.236074,120.420661
20211026,83359,30.236418,120.423803,5,19.03503872,30.238149,120.423393
20211026,83404,30.236063,120.423026,5,16.8878981,30.238149,120.423393
20211026,83409,30.23577,120.42235,5,14.53123888,30.238149,120.423393
20211026,83414,30.235531,120.421811,5,11.64046859,30.238149,120.423393
20211026,83419,30.235155,120.421421,5,11.22813602,30.235427,120.4197
20211026,83424,30.234641,120.421643,5,12.2007559,30.236074,120.420661
20211026,83429,30.234069,120.42202,5,14.6385396,30.230323,120.424903
20211026,83434,30.233619,120.422178,5,10.45787836,30.230323,120.424903
20211026,83440,30.233216,120.421818,6,9.434306476,30.230323,120.424903
20211026,83445,30.232885,120.421076,5,16.04509778,30.230323,120.424903
20211026,83450,30.232616,120.420446,5,13.50250476,30.232439,120.421386
20211026,83455,30.232328,120.419871,5,12.77045362,30.232439,120.421386
20211026,83500,30.232025,120.419268,5,13.40324531,30.232439,120.421386
20211026,83505,30.231721,120.418623,5,14.11735691,30.232381,120.414833
20211026,83510,30.231423,120.417983,5,13.96933705,30.232381,120.414833
20211026,83515,30.231096,120.41727,5,15.51040379,30.229671,120.41452
20211026,83520,30.230775,120.416545,5,15.65316792,30.232381,120.414833
20211026,83525,30.230436,120.415843,5,15.4525369,30.229671,120.41452
20211026,83530,30.230155,120.415223,5,13.4526584,30.23171,120.417488
20211026,83535,30.229944,120.4148,5,9.385127183,30.23171,120.417488
20211026,83540,30.229813,120.414489,5,6.648105575,30.23171,120.417488
20211026,83555,30.229351,120.414399,5,6.786331041,30.23125,120.415756
20211026,83600,30.229014,120.414623,5,8.642559564,30.23125,120.415756
20211026,83605,30.228773,120.414758,5,5.954346838,30.23125,120.415756
20211026,83615,30.228591,120.415016,5,4.544697462,30.224695,120.412536
20211026,83620,30.228646,120.415371,5,6.930125043,30.224695,120.412536
20211026,83625,30.22884,120.415886,5,10.79533156,30.230617,120.415306
20211026,83630,30.229094,120.41646,5,12.39173734,30.230617,120.415306
20211026,83635,30.229355,120.417013,5,12.10781299,30.230617,120.415306
20211026,83640,30.229635,120.417571,5,12.39892115,30.231527,120.415351
20211026,83645,30.229885,120.418078,5,11.21674809,30.231527,120.415351
20211026,83650,30.230045,120.418541,5,9.581625806,30.228752,120.421836
20211026,83655,30.23028,120.419024,5,10.65101943,30.228752,120.421836
20211026,83700,30.230526,120.41955,5,11.49257498,30.232349,120.420776
20211026,83705,30.230835,120.420243,5,14.98436058,30.232349,120.420776
20211026,83710,30.231063,120.420795,5,11.75612558,30.232349,120.420776
20211026,83715,30.231109,120.421056,5,5.118274965,30.232349,120.420776
20211026,83720,30.230935,120.421206,5,4.82499557,30.232349,120.420776
20211026,83725,30.230663,120.421343,5,6.596962296,30.232349,120.420776
20211026,83730,30.230411,120.421496,5,6.328508002,30.232349,120.420776
20211026,83735,30.230198,120.421483,5,4.743500978,30.228982,120.424972
20211026,83740,30.230073,120.421238,5,5.467122746,30.228982,120.424972
20211026,83745,30.229944,120.420975,5,5.811005567,30.228982,120.424972
20211026,83845,30.230376,120.419978,5,4.745438597,30.231258,120.418396
20211026,83850,30.23028,120.419765,5,4.616084719,30.231258,120.418396
20211026,95335,30.230191,120.420261,8,4.187307818,30.232349,120.420776
20211026,95340,30.230273,120.420451,5,4.080895481,30.232349,120.420776
20211026,110326,30.230063,120.419248,5,4.112618975,30.228752,120.421836
20211026,110331,30.229981,120.419051,5,4.201680626,30.228752,120.421836
20211026,110336,30.229865,120.418789,5,5.656745407,30.228752,120.421836
20211026,110341,30.229725,120.418473,5,6.823574173,30.228752,120.421836
20211026,110422,30.229038,120.419261,5,7.724308476,30.228752,120.421836
20211026,110427,30.22928,120.419766,5,11.09607123,30.228752,120.421836
20211026,110432,30.229515,120.42034,5,12.20487716,30.232349,120.420776
20211026,110437,30.229775,120.420924,5,12.62356131,30.232349,120.420776
20211026,110442,30.229985,120.42144,5,10.95966926,30.232349,120.420776
20211026,110447,30.230135,120.421766,5,7.09687359,30.232349,120.420776
20211026,110452,30.230378,120.422246,5,10.68965381,30.232349,120.420776
20211026,110457,30.230588,120.42269,5,9.725940893,30.228982,120.424972
20211026,110512,30.230785,120.423121,5,5.646028482,30.228982,120.424972
20211026,110517,30.230925,120.423406,5,6.299359805,30.228982,120.424972
20211026,110527,30.231061,120.423719,5,5.247581409,30.228982,120.424972
20211026,110532,30.231273,120.42422,5,10.71900488,30.228982,120.424972
20211026,110537,30.231538,120.424788,5,12.40333989,30.233806,120.425842
20211026,110542,30.23182,120.425481,5,14.71854466,30.233806,120.425842
20211026,110547,30.232158,120.426251,5,16.59504809,30.233806,120.425842
20211026,110552,30.232458,120.426978,5,15.4802748,30.233806,120.425842
20211026,110557,30.232685,120.427653,5,13.91745866,30.233806,120.425842
20211026,110602,30.232931,120.428321,5,13.95238437,30.233806,120.425842
20211026,110607,30.233371,120.428818,5,13.67262962,30.233806,120.425842
20211026,110612,30.233793,120.42921,5,12.03350503,30.232597,120.42781
20211026,110617,30.234099,120.429748,5,12.37601732,30.235166,120.427055
20211026,110622,30.234309,120.430266,5,10.99405548,30.233284,120.423416
20211026,110627,30.234568,120.430718,5,10.42113511,30.237192,120.431625
20211026,110632,30.234905,120.430706,5,7.498090461,30.234035,120.431762
20211026,110637,30.235145,120.430646,5,5.460425608,30.234348,120.429039
20211026,110721,30.235403,120.43164,5,7.157496388,30.234348,120.429039
20211026,110726,30.235453,120.432046,5,7.879611802,30.234348,120.429039
20211026,110731,30.235639,120.432295,5,6.324462132,30.234348,120.429039
20211026,110736,30.236055,120.43232,5,9.263881503,30.234348,120.429039
20211026,110741,30.236344,120.432171,5,7.035830938,30.234348,120.429039
20211026,110751,30.236711,120.431984,5,4.960570022,30.236158,120.43151
20211026,110756,30.236833,120.431765,5,5.006613901,30.236158,120.43151
20211026,110801,30.236913,120.43155,5,4.497732268,30.238143,120.431579
20211026,110957,30.23821,120.430975,5,4.188059069,30.240285,120.432258
20211026,113910,30.229681,120.417746,4,16.88095083,30.231527,120.415351
20211026,113915,30.229965,120.418355,5,13.29745832,30.231527,120.415351
20211026,113920,30.230228,120.418976,5,13.28871211,30.228752,120.421836
20211026,113925,30.230545,120.41953,5,12.76767267,30.231527,120.415351
20211026,113930,30.230888,120.420095,5,13.26817318,30.232349,120.420776
20211026,113935,30.231103,120.420733,5,13.15834194,30.232349,120.420776
20211026,113940,30.231066,120.421116,5,7.405030917,30.232349,120.420776
20211026,113945,30.230786,120.421296,5,7.12296135,30.232349,120.420776
20211026,113950,30.230431,120.421491,5,8.738839629,30.232349,120.420776
20211026,114016,30.230048,120.421335,5,5.329350004,30.23196,120.420059
20211026,114021,30.229861,120.420924,5,8.925337431,30.23196,120.420059
20211026,114051,30.229775,120.420086,5,5.425022011,30.231445,120.41941
20211026,114056,30.229665,120.419823,5,5.614461315,30.231445,120.41941
20211026,114101,30.229554,120.419621,5,4.59988994,30.231445,120.41941
20211026,114314,30.229643,120.419818,5,4.895977558,30.231445,120.41941
20211026,114319,30.229795,120.420144,5,7.117898329,30.231445,120.41941
20211026,114324,30.229905,120.420393,5,5.3736096,30.231445,120.41941
20211026,114453,30.22964,120.420508,5,5.30986618,30.231445,120.41941
20211026,114458,30.229428,120.42003,5,10.32407937,30.231445,120.41941
20211026,114503,30.229223,120.419636,5,8.837375331,30.231445,120.41941
20211026,114513,30.229436,120.420181,5,8.469085291,30.231445,120.41941
20211026,114518,30.229671,120.420723,5,11.65218495,30.231445,120.41941
20211026,114523,30.229885,120.421275,5,11.62534525,30.231445,120.41941
20211026,114528,30.230124,120.421848,5,12.22586071,30.231445,120.41941
20211026,114533,30.230406,120.42245,5,13.15794466,30.231445,120.41941
20211026,114538,30.230695,120.42304,5,13.03175824,30.232585,120.42778
20211026,114543,30.230978,120.423616,5,12.7319181,30.232585,120.42778
20211026,114548,30.23118,120.424206,5,12.19419446,30.232585,120.42778
20211026,114553,30.231426,120.424751,5,11.81482635,30.232585,120.42778
20211026,114558,30.2317,120.425318,5,12.48289851,30.232585,120.42778
20211026,114603,30.231971,120.425881,5,12.38323936,30.232585,120.42778
20211026,114608,30.232214,120.42644,5,12.02368953,30.232585,120.42778
20211026,114613,30.232416,120.427033,5,12.24767667,30.232585,120.42778
20211026,114618,30.232661,120.427491,5,10.35030532,30.232585,120.42778
20211026,114623,30.232876,120.428033,5,11.45927575,30.232585,120.42778
20211026,114628,30.233193,120.428568,5,12.46470515,30.232585,120.42778
20211026,114633,30.23363,120.428913,5,11.76392739,30.232585,120.42778
20211026,114638,30.233898,120.429341,5,10.15627312,30.232585,120.42778
20211026,114643,30.234143,120.4299,5,12.04356696,30.232585,120.42778
20211026,114648,30.234358,120.4304,5,10.73103863,30.232585,120.42778
20211026,114653,30.234675,120.430751,5,9.756103512,30.233284,120.423416
20211026,114658,30.235051,120.430656,5,8.558768679,30.234348,120.429039
20211026,114703,30.235316,120.430659,5,5.893612689,30.234348,120.429039
20211026,114708,30.23541,120.43101,5,7.060561527,30.234348,120.429039
20211026,114740,30.235528,120.431423,5,4.623576088,30.234348,120.429039
20211026,114745,30.235718,120.431536,5,4.750563775,30.234348,120.429039
20211026,114755,30.235564,120.431568,5,5.121056416,30.234348,120.429039
20211026,115935,30.236306,120.432198,5,4.725607088,30.234348,120.429039
20211026,121443,30.239096,120.43054,5,4.474709372,30.240667,120.431625
20211026,121448,30.239301,120.430255,5,7.125137343,30.240667,120.431625
20211026,121453,30.239253,120.429888,5,7.13148441,30.240667,120.431625
20211026,121458,30.239145,120.429683,5,4.613194173,30.240667,120.431625
20211026,121508,30.238761,120.429238,5,8.942144717,30.238235,120.428123
20211026,121513,30.238608,120.428811,5,8.881587051,30.238235,120.428123
20211026,121518,30.238436,120.428366,5,9.366478453,30.238235,120.428123
20211026,121523,30.238229,120.427798,5,11.84426548,30.237405,120.428771
20211026,121528,30.237991,120.427106,5,14.31032038,30.237405,120.428771
20211026,121533,30.237785,120.426438,5,13.62754649,30.237405,120.428771
20211026,121602,30.236368,120.423666,29,10.66963685,30.238149,120.423393
20211026,121607,30.236125,120.423281,5,9.16094227,30.238149,120.423393
20211026,121612,30.235846,120.422571,5,14.98640546,30.238149,120.423393
20211026,121617,30.235568,120.421898,5,14.33273651,30.238149,120.423393
20211026,121622,30.235158,120.421463,5,12.36903881,30.23664,120.419311
20211026,121627,30.234626,120.42163,5,12.25854803,30.233806,120.425842
20211026,121632,30.234045,120.421985,5,14.61074584,30.234188,120.421554
20211026,121637,30.233601,120.422161,5,10.43713985,30.234188,120.421554
20211026,121642,30.233226,120.421801,5,10.83489879,30.234188,120.421554
20211026,121647,30.232919,120.421125,5,14.67382505,30.234432,120.420837
20211026,121652,30.232568,120.420321,5,17.30836903,30.234432,120.420837
20211026,121657,30.232184,120.419618,5,15.98074258,30.229688,120.417259
20211026,121702,30.23188,120.418988,5,13.86500915,30.229688,120.417259
20211026,121707,30.231555,120.418278,5,15.43857921,30.22993,120.415359
20211026,121712,30.231235,120.417568,5,15.38687487,30.236482,120.416175
20211026,121717,30.230933,120.416795,5,16.30072988,30.236482,120.416175
20211026,121722,30.230631,120.416046,5,15.88171778,30.236482,120.416175
20211026,121727,30.230315,120.415521,5,12.29421311,30.230867,120.414657
20211026,121732,30.230088,120.414936,5,12.32217057,30.230617,120.415306
20211026,121737,30.229978,120.414674,5,5.597161966,30.230617,120.415306
20211026,121824,30.22983,120.41435,5,5.643825166,30.23125,120.415756
20211026,121829,30.229636,120.413935,5,9.066460849,30.23125,120.415756
20211026,121834,30.229368,120.41335,5,12.72302397,30.229467,120.415626
20211026,121839,30.229051,120.412648,5,15.22000621,30.229581,120.412216
20211026,121844,30.22874,120.4119,5,15.95032672,30.229581,120.412216
20211026,121849,30.22841,120.411123,5,16.63629393,30.224632,120.410636
20211026,121854,30.228008,120.410296,5,18.23307628,30.226797,120.409515
20211026,121859,30.227615,120.409396,5,19.37671347,30.226346,120.40995
20211026,121904,30.22717,120.408418,5,21.23904038,30.226346,120.40995
20211026,121909,30.226705,120.40739,5,22.2965222,30.226346,120.40995
20211026,121914,30.226246,120.406365,5,22.18383165,30.226346,120.40995
20211026,121919,30.225803,120.405321,5,22.34957373,30.226346,120.40995
20211026,121924,30.225293,120.40427,5,23.16249967,30.226346,120.40995
20211026,121929,30.224798,120.40312,5,24.68820943,30.22355,120.401069
20211026,121934,30.224328,120.401959,5,24.63671121,30.22355,120.401069
20211026,121939,30.223873,120.400808,5,24.32226816,30.223613,120.399108
20211026,121944,30.223448,120.399606,5,24.9566042,30.223613,120.399108
20211026,121949,30.223028,120.39843,5,24.45233328,30.223613,120.399108
20211026,121954,30.222636,120.397191,5,25.35463035,30.223613,120.399108
20211026,121959,30.222215,120.395971,5,25.2442095,30.223613,120.399108
20211026,122004,30.221823,120.394786,5,24.38300769,30.222852,120.392181
20211026,122009,30.221398,120.393541,5,25.72371224,30.218612,120.390708
20211026,122014,30.220966,120.39224,5,26.78302605,30.219003,120.393318
20211026,122019,30.220539,120.390978,5,26.04419302,30.219003,120.393318
20211026,122024,30.220156,120.389771,5,24.70895083,30.219003,120.393318
20211026,122029,30.219816,120.388665,5,22.55862269,30.220014,120.385574
20211026,122034,30.219515,120.387658,5,20.47634844,30.220014,120.385574
20211026,122039,30.219296,120.386699,5,19.06162976,30.21841,120.389312
20211026,122044,30.219208,120.386091,5,11.84660893,30.220014,120.385574
20211026,122049,30.219098,120.385681,5,8.249942658,30.21841,120.389312
20211026,122132,30.218843,120.38521,5,5.987734888,30.21841,120.389312
20211026,122137,30.218638,120.3848,5,9.102870214,30.21841,120.389312
20211026,122142,30.218345,120.384251,5,12.40015681,30.217504,120.382568
20211026,122147,30.218088,120.383598,5,13.78900692,30.217504,120.382568
20211026,122152,30.217805,120.382843,5,15.81513644,30.217504,120.382568
20211026,122157,30.217531,120.382006,5,17.20029576,30.217504,120.382568
20211026,122207,30.216853,120.380061,5,21.15089033,30.215211,120.377525
20211026,122212,30.216473,120.378921,5,23.48121239,30.215211,120.377525
20211026,122217,30.216078,120.377718,5,24.73123463,30.215211,120.377525
20211026,122222,30.215713,120.376455,5,25.59307227,30.215789,120.373764
20211026,122227,30.215338,120.375208,5,25.37396036,30.219413,120.37712
20211026,122232,30.215008,120.373933,5,25.57794627,30.219413,120.37712
20211026,122237,30.214698,120.372638,5,25.82416932,30.215789,120.373764
20211026,122242,30.214401,120.371333,5,25.93436585,30.215789,120.373764
20211026,122247,30.214154,120.370061,5,25.05463337,30.215789,120.373764
20211026,122252,30.213925,120.368775,5,25.23343944,30.215789,120.373764
20211026,122257,30.213751,120.36749,5,24.99634083,30.215789,120.373764
20211026,122302,30.213596,120.366216,5,24.7251115,30.212373,120.363708
20211026,122307,30.213476,120.364911,5,25.22102817,30.212373,120.363708
20211026,122312,30.213376,120.363628,5,24.75676048,30.212373,120.363708
20211026,122317,30.213314,120.362326,5,25.05979846,30.212373,120.363708
20211026,122322,30.213271,120.361006,5,25.38579272,30.212373,120.363708
20211026,122327,30.21324,120.359678,5,25.53084129,30.213073,120.360519
20211026,122332,30.213241,120.358331,5,25.88668391,30.213073,120.360519
20211026,122337,30.213265,120.357016,5,25.27733363,30.213073,120.360519
20211026,122342,30.213331,120.355653,5,26.23524135,30.212373,120.363708
20211026,122347,30.213431,120.354329,5,25.5416271,30.213073,120.360519
20211026,122352,30.213595,120.35302,5,25.41933511,30.223707,120.357635
20211026,122357,30.213753,120.351671,5,26.16203498,30.223707,120.357635
20211026,122402,30.213955,120.350339,5,25.98943108,30.212644,120.343116
20211026,122407,30.214145,120.349016,5,25.77394776,30.212644,120.343116
20211026,122417,30.214593,120.346425,5,25.61242642,30.216091,120.351966
20211026,122422,30.214791,120.345116,5,25.53849347,30.216091,120.351966
20211026,122427,30.214976,120.34382,5,25.24366682,30.216091,120.351966
20211026,122432,30.215169,120.342481,5,26.08795297,30.216091,120.351966
20211026,122437,30.215378,120.341256,5,23.99603796,30.223707,120.357635
20211026,122442,30.21555,120.340008,5,24.28666146,30.22331,120.34085
20211026,122447,30.215756,120.338713,5,25.30488021,30.215541,120.338981
20211026,122452,30.215931,120.337413,5,25.28408586,30.213375,120.334381
20211026,122457,30.216135,120.336056,5,26.46979597,30.213375,120.334381
20211026,122502,30.216336,120.334719,5,26.07964644,30.213375,120.334381
20211026,122508,30.216559,120.333388,6,21.71224184,30.217624,120.324455
20211026,122513,30.216775,120.331825,5,30.41840264,30.212278,120.333656
20211026,122518,30.216975,120.330463,5,26.5492019,30.212278,120.333656
20211026,122523,30.217213,120.32921,5,24.65408908,30.212278,120.333656
20211026,122528,30.217399,120.327903,5,25.45524812,30.214181,120.330291
20211026,122533,30.217564,120.326596,5,25.38349912,30.214181,120.330291
20211026,122538,30.217763,120.325281,5,25.65515229,30.214181,120.330291
20211026,122543,30.217955,120.323936,5,26.19734269,30.215858,120.317085
20211026,122548,30.218123,120.322664,5,24.72800559,30.215858,120.317085
20211026,122553,30.218338,120.321493,5,23.00552283,30.215858,120.317085
20211026,122558,30.218521,120.320381,5,21.75339262,30.215858,120.317085
20211026,122603,30.218713,120.319223,5,22.65919851,30.218782,120.319068
20211026,122608,30.218909,120.317968,5,24.50798501,30.218782,120.319068
20211026,122613,30.219121,120.316713,5,24.57371611,30.218782,120.319068
20211026,122618,30.219325,120.315353,5,26.52576117,30.219444,120.313812
20211026,122623,30.219518,120.313946,5,27.37661163,30.219444,120.313812
20211026,122628,30.219725,120.312604,5,26.19656516,30.219444,120.313812
20211026,122633,30.219943,120.311256,5,26.35392531,30.219444,120.313812
20211026,122638,30.220111,120.309918,5,25.98196721,30.219444,120.313812
20211026,122643,30.220341,120.308613,5,25.59405828,30.219444,120.313812
20211026,122648,30.22047,120.307388,5,23.71452548,30.219894,120.313034
20211026,122653,30.2207,120.306019,5,26.80014887,30.221582,120.300758
20211026,122658,30.220925,120.304776,5,24.4046437,30.221582,120.300758
20211026,122703,30.221075,120.303478,5,25.16509814,30.221582,120.300758
20211026,122708,30.221266,120.30216,5,25.68103024,30.221582,120.300758
20211026,122713,30.221491,120.300835,5,25.94879088,30.221582,120.300758
20211026,122718,30.221685,120.299486,5,26.27947884,30.221582,120.300758
20211026,122723,30.221896,120.298091,5,27.21440878,30.221582,120.300758
20211026,122728,30.222106,120.296801,5,25.22513021,30.222814,120.294265
20211026,122733,30.222316,120.295513,5,25.18730757,30.222814,120.294265
20211026,122738,30.222508,120.29426,5,24.45360855,30.222814,120.294265
20211026,122743,30.222673,120.292995,5,24.58388066,30.222375,120.293388
20211026,122748,30.222843,120.291733,5,24.54371861,30.222375,120.293388
20211026,122753,30.223046,120.290526,5,23.6291416,30.222375,120.293388
20211026,122758,30.22325,120.28929,5,24.18048844,30.222375,120.293388
20211026,122803,30.223411,120.288073,5,23.65843968,30.222257,120.286827
20211026,122808,30.223588,120.286855,5,23.73380901,30.222257,120.286827
20211026,122813,30.223815,120.285565,5,25.29743526,30.222257,120.286827
20211026,122818,30.224048,120.284215,5,26.45395841,30.222257,120.286827
20211026,122823,30.224216,120.282906,5,25.4295657,30.226696,120.277275
20211026,122828,30.224428,120.281628,5,25.0063336,30.226696,120.277275
20211026,122833,30.224606,120.280375,5,24.40066228,30.226696,120.277275
20211026,122838,30.224828,120.279138,5,24.27722633,30.226949,120.275512
20211026,122843,30.225009,120.277925,5,23.65370779,30.226949,120.275512
20211026,122848,30.22523,120.276646,5,25.06348818,30.226949,120.275512
20211026,122853,30.225435,120.275404,5,24.29739124,30.226949,120.275512
20211026,122858,30.2256,120.274111,5,25.1153027,30.226696,120.277275
20211026,122903,30.225838,120.272798,5,25.77926939,30.226696,120.277275
20211026,122908,30.225964,120.271614,5,22.92312061,30.226696,120.277275
20211026,122913,30.22615,120.270423,5,23.25649651,30.226696,120.277275
20211026,122918,30.226311,120.269431,5,19.39511465,30.226696,120.277275
20211026,122923,30.22647,120.26848,5,18.6128607,30.228054,120.266944
20211026,122928,30.226608,120.267554,5,18.05620587,30.226839,120.274307
20211026,122933,30.226699,120.2667,5,16.53427286,30.23265,120.261131
20211026,122938,30.226833,120.265988,5,14.00213815,30.23265,120.261131
20211026,122943,30.227141,120.265388,5,13.41042492,30.23265,120.261131
20211026,122948,30.227578,120.264833,5,14.42841294,30.23265,120.261131
20211026,122953,30.228194,120.264368,5,16.35554099,30.23265,120.261131
20211026,122958,30.228965,120.263951,5,18.92610107,30.23265,120.261131
20211026,123003,30.229805,120.263583,5,19.97425484,30.23265,120.261131
20211026,123008,30.230478,120.263121,5,17.40147236,30.23265,120.261131
20211026,123013,30.231004,120.262668,5,14.58081001,30.23265,120.261131
20211026,123018,30.231435,120.262223,5,12.8445539,30.23265,120.261131
20211026,123023,30.231915,120.261635,5,15.54336227,30.23265,120.261131
20211026,123028,30.232379,120.260943,5,16.83067612,30.23265,120.261131
20211026,123033,30.232768,120.260293,5,15.19278976,30.23265,120.261131
20211026,123038,30.232993,120.259898,5,9.09064421,30.23265,120.261131
20211026,123043,30.233099,120.259708,5,4.345634235,30.23265,120.261131
20211026,123058,30.23343,120.25911,5,8.204304593,30.23265,120.261131
20211026,123103,30.23367,120.258683,5,9.787720264,30.23265,120.261131
20211026,123108,30.233954,120.258195,5,11.30520278,30.231004,120.262069
20211026,123113,30.234256,120.257618,5,12.96210813,30.231004,120.262069
20211026,123118,30.234588,120.257036,5,13.40005762,30.231004,120.262069
20211026,123123,30.234933,120.256425,5,14.02446849,30.23265,120.261131
20211026,123138,30.236091,120.254309,5,16.32332794,30.234529,120.257621
20211026,123143,30.236466,120.25358,5,16.3014044,30.235435,120.253875
20211026,123148,30.236896,120.252773,5,18.21700424,30.236995,120.250648
20211026,123153,30.237291,120.252005,5,17.17269096,30.236679,120.251037
20211026,123158,30.237685,120.251281,5,16.44005211,30.236679,120.251037
20211026,123203,30.23801,120.2507,5,13.29846139,30.236679,120.251037
20211026,123208,30.238326,120.250091,5,13.64899737,30.237155,120.249382
20211026,123213,30.238625,120.249545,5,12.42025899,30.237155,120.249382
20211026,123218,30.238838,120.248984,5,11.77346952,30.237155,120.249382
20211026,123223,30.239038,120.248518,5,9.997193511,30.237155,120.249382
20211026,123249,30.239325,120.248005,5,4.583913213,30.239337,120.248405
20211026,123259,30.239225,120.247598,5,6.62218863,30.239337,120.248405
20211026,123304,30.238733,120.247308,5,12.27855908,30.239337,120.248405
20211026,123309,30.238293,120.247035,5,11.10230752,30.239337,120.248405
20211026,123314,30.237951,120.246788,5,8.96485394,30.23957,120.247039
20211026,123319,30.237715,120.246631,5,6.053511965,30.23957,120.247039
20211026,123329,30.237715,120.24636,5,5.071325598,30.23957,120.247039
20211026,123334,30.237893,120.245848,5,10.60376523,30.23953,120.244865
20211026,123339,30.238178,120.245231,5,13.44252481,30.23953,120.244865
20211026,123344,30.238473,120.244544,5,14.73989976,30.237743,120.243156
20211026,123349,30.238776,120.244116,5,10.6314207,30.237743,120.243156
20211026,123354,30.238973,120.243831,5,7.012658374,30.237178,120.243637
20211026,123416,30.239259,120.243408,5,5.30935695,30.237743,120.243156
20211026,123421,30.239445,120.242976,5,9.273605283,30.237743,120.243156
20211026,123426,30.239738,120.242408,5,12.71023839,30.237743,120.243156
20211026,123431,30.24003,120.241763,5,13.99062464,30.239715,120.242309
20211026,123436,30.24033,120.241328,5,10.69393603,30.239715,120.242309
20211026,123441,30.24055,120.240994,5,8.06943838,30.239715,120.242309
20211026,123446,30.240655,120.240786,5,4.628446765,30.239715,120.242309
20211026,123451,30.240785,120.240523,5,5.821542641,30.244676,120.240051
20211026,123456,30.241,120.240123,5,9.051059521,30.243207,120.242012
20211026,123501,30.241204,120.239603,5,10.97237548,30.243207,120.242012
20211026,123506,30.241523,120.239078,5,12.33155846,30.238201,120.237106
20211026,123511,30.241778,120.238553,5,11.57143236,30.238201,120.237106
20211026,123516,30.242048,120.237938,5,13.25381916,30.238201,120.237106
20211026,123521,30.242386,120.237204,5,15.98013348,30.238201,120.237106
20211026,123526,30.242675,120.2366,5,13.26519763,30.23953,120.244865
20211026,123531,30.242825,120.236243,5,7.626967425,30.242389,120.235374
20211026,123600,30.24278,120.235791,5,5.78177372,30.241615,120.237457
20211026,123605,30.242516,120.235553,5,7.441624135,30.241615,120.237457
20211026,123610,30.242271,120.235351,5,6.689406948,30.241615,120.237457
20211026,123721,30.242045,120.235011,5,7.776984895,30.241615,120.237457
20211026,123726,30.24173,120.234774,5,8.3550666,30.241615,120.237457
20211026,123731,30.241466,120.234491,5,8.002008876,30.241615,120.237457
20211026,123736,30.24112,120.234169,5,9.87320416,30.241615,120.237457
20211026,123741,30.24074,120.233866,5,10.26184029,30.240921,120.232719
20211026,123746,30.240393,120.233531,5,10.04870019,30.240921,120.232719
20211026,123751,30.240056,120.23329,5,8.809510124,30.242965,120.230972
20211026,123756,30.239914,120.233061,5,5.415743886,30.236692,120.232887
20211026,123801,30.239755,120.232868,5,5.123765998,30.242965,120.230972
20211026,123835,30.239541,120.232738,5,4.220600077,30.236692,120.232887
20211026,123840,30.23931,120.232796,5,5.256676279,30.236692,120.232887
20211026,123845,30.239133,120.233098,5,7.011501592,30.236692,120.232887
20211026,123850,30.238876,120.233493,5,9.500577349,30.236692,120.232887
20211026,123856,30.238488,120.234108,6,12.19270673,30.236692,120.232887
20211026,123901,30.238258,120.234468,5,8.602547403,30.236692,120.232887
20211026,124021,30.237998,120.234953,5,6.069570158,30.236692,120.232887
20211026,124026,30.2378,120.235411,5,9.839865481,30.236692,120.232887
20211026,124031,30.237558,120.235988,5,12.32332616,30.236692,120.232887
20211026,124036,30.237288,120.236571,5,12.70923144,30.236692,120.232887
20211026,124041,30.237171,120.236895,5,6.747012516,30.235439,120.240913
20211026,124158,30.236969,120.237301,5,6.253149219,30.235439,120.240913
20211026,124203,30.236635,120.237178,5,7.794718973,30.237251,120.234809
20211026,124208,30.236278,120.236905,5,9.515554213,30.237251,120.234809
20211026,124213,30.23606,120.236738,5,5.813734641,30.237251,120.234809
20211026,124223,30.23644,120.23708,5,6.851570982,30.237251,120.234809
20211026,124228,30.236668,120.237276,5,6.315963079,30.237251,120.234809
20211026,124307,30.236811,120.237831,5,6.101027974,30.235439,120.240913
20211026,124312,30.236616,120.238308,5,10.13902508,30.237251,120.234809
20211026,124317,30.236383,120.238928,5,12.99054306,30.235439,120.240913
20211026,124322,30.236043,120.239635,5,15.54659746,30.235889,120.241706
20211026,124327,30.235781,120.240293,5,13.92060556,30.233507,120.24237
20211026,124332,30.23572,120.240585,5,5.77206974,30.233507,120.24237
20211026,124337,30.235861,120.240375,5,5.110062626,30.237251,120.234809
